valueCategory,temporal,temporal_type,georegion,georegion_type,agegroup,agegroup_type,sex,value,pop,incValue,valueYearCumSum,valueMean3y,trend,prct,deltaValue,deltaIncValue,incValuePrctChange,valueMean5y,dataComplete
cases,2014,year,JU,canton,all,agegroup_tick,all,1,72410,1.38,NA,NA,NA,0.9,NA,NA,NA,NA,TRUE
cases,2014,year,LU,canton,all,agegroup_tick,all,8,394604,2.03,NA,NA,NA,7.3,NA,NA,NA,NA,TRUE
cases,2014,year,NE,canton,all,agegroup_tick,all,2,177327,1.13,NA,NA,NA,1.8,NA,NA,NA,NA,TRUE
cases,2014,year,NW,canton,all,agegroup_tick,all,0,42080,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2014,year,OW,canton,all,agegroup_tick,all,1,36834,2.71,NA,NA,NA,0.9,NA,NA,NA,NA,TRUE
cases,2014,year,SG,canton,all,agegroup_tick,all,12,495824,2.42,NA,NA,NA,11,NA,NA,NA,NA,TRUE
cases,2014,year,SH,canton,all,agegroup_tick,all,1,79417,1.26,NA,NA,NA,0.9,NA,NA,NA,NA,TRUE
cases,2014,year,SO,canton,all,agegroup_tick,all,0,263719,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2014,year,SZ,canton,all,agegroup_tick,all,1,152759,0.65,NA,NA,NA,0.9,NA,NA,NA,NA,TRUE
cases,2014,year,TG,canton,all,agegroup_tick,all,7,263733,2.65,NA,NA,NA,6.4,NA,NA,NA,NA,TRUE
cases,2014,year,TI,canton,all,agegroup_tick,all,0,350363,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2014,year,UR,canton,all,agegroup_tick,all,4,36008,11.11,NA,NA,NA,3.7,NA,NA,NA,NA,TRUE
cases,2014,year,VD,canton,all,agegroup_tick,all,3,761446,0.39,NA,NA,NA,2.8,NA,NA,NA,NA,TRUE
cases,2014,year,VS,canton,all,agegroup_tick,all,3,331763,0.9,NA,NA,NA,2.8,NA,NA,NA,NA,TRUE
cases,2014,year,ZG,canton,all,agegroup_tick,all,0,120089,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2014,year,ZH,canton,all,agegroup_tick,all,25,1446354,1.73,NA,NA,NA,22.9,NA,NA,NA,NA,TRUE
cases,2015,year,AG,canton,all,agegroup_tick,all,11,653541,1.68,NA,11.3,NA,9.1,NA,NA,NA,NA,TRUE
cases,2015,year,AI,canton,all,agegroup_tick,all,0,15973,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2015,year,AR,canton,all,agegroup_tick,all,2,54530,3.67,NA,1.7,NA,1.7,NA,NA,NA,NA,TRUE
cases,2015,year,BE,canton,all,agegroup_tick,all,24,1017183,2.36,NA,27.3,NA,19.8,NA,NA,NA,NA,TRUE
cases,2015,year,BL,canton,all,agegroup_tick,all,0,283157,0,NA,0.7,NA,0,NA,NA,NA,NA,TRUE
cases,2015,year,BS,canton,all,agegroup_tick,all,0,191757,0,NA,1,NA,0,NA,NA,NA,NA,TRUE
cases,2015,year,CH,country,all,agegroup_tick,all,121,8325194,1.45,NA,144,NA,99.2,NA,NA,NA,NA,TRUE
cases,2015,year,CHFL,CHFL,all,agegroup_tick,all,122,8362816,1.46,NA,145.3,NA,100,10,0.11,8.1,NA,TRUE
cases,2015,year,FL,country,all,agegroup_tick,all,1,37622,2.66,NA,1.3,NA,0.8,NA,NA,NA,NA,TRUE
cases,2015,year,FR,canton,all,agegroup_tick,all,6,307409,1.95,NA,4.3,NA,5,NA,NA,NA,NA,TRUE
cases,2015,year,GE,canton,all,agegroup_tick,all,1,484445,0.21,NA,1.3,NA,0.8,NA,NA,NA,NA,TRUE
cases,2015,year,GL,canton,all,agegroup_tick,all,1,40021,2.5,NA,0.3,NA,0.8,NA,NA,NA,NA,TRUE
cases,2015,year,GR,canton,all,agegroup_tick,all,6,196564,3.05,NA,6.7,NA,5,NA,NA,NA,NA,TRUE
cases,2015,year,JU,canton,all,agegroup_tick,all,0,72771,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2015,year,LU,canton,all,agegroup_tick,all,8,398699,2.01,NA,10.3,NA,6.6,NA,NA,NA,NA,TRUE
cases,2015,year,NE,canton,all,agegroup_tick,all,2,178073,1.12,NA,2.7,NA,1.7,NA,NA,NA,NA,TRUE
cases,2015,year,NW,canton,all,agegroup_tick,all,2,42416,4.72,NA,0.7,NA,1.7,NA,NA,NA,NA,TRUE
cases,2015,year,OW,canton,all,agegroup_tick,all,2,37071,5.4,NA,1.3,NA,1.7,NA,NA,NA,NA,TRUE
cases,2015,year,SG,canton,all,agegroup_tick,all,16,499006,3.21,NA,14.7,NA,13.2,NA,NA,NA,NA,TRUE
cases,2015,year,SH,canton,all,agegroup_tick,all,1,79828,1.25,NA,1.3,NA,0.8,NA,NA,NA,NA,TRUE
cases,2015,year,SO,canton,all,agegroup_tick,all,2,266369,0.75,NA,1.3,NA,1.7,NA,NA,NA,NA,TRUE
cases,2015,year,SZ,canton,all,agegroup_tick,all,1,154073,0.65,NA,0.7,NA,0.8,NA,NA,NA,NA,TRUE
cases,2015,year,TG,canton,all,agegroup_tick,all,11,267393,4.11,NA,14,NA,9.1,NA,NA,NA,NA,TRUE
cases,2015,year,TI,canton,all,agegroup_tick,all,0,351894,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2015,year,UR,canton,all,agegroup_tick,all,4,35971,11.12,NA,3.7,NA,3.3,NA,NA,NA,NA,TRUE
cases,2015,year,VD,canton,all,agegroup_tick,all,5,773239,0.65,NA,7,NA,4.1,NA,NA,NA,NA,TRUE
cases,2015,year,VS,canton,all,agegroup_tick,all,3,335622,0.89,NA,3,NA,2.5,NA,NA,NA,NA,TRUE
cases,2015,year,ZG,canton,all,agegroup_tick,all,0,122113,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2015,year,ZH,canton,all,agegroup_tick,all,13,1466076,0.89,NA,28.3,NA,10.7,NA,NA,NA,NA,TRUE
cases,2016,year,AG,canton,all,agegroup_tick,all,17,663462,2.56,NA,12.3,NA,8.5,NA,NA,NA,NA,TRUE
cases,2016,year,AI,canton,all,agegroup_tick,all,1,16003,6.25,NA,0.3,NA,0.5,NA,NA,NA,NA,TRUE
cases,2016,year,AR,canton,all,agegroup_tick,all,2,54954,3.64,NA,1.7,NA,1,NA,NA,NA,NA,TRUE
cases,2016,year,BE,canton,all,agegroup_tick,all,30,1026513,2.92,NA,24.3,NA,15,NA,NA,NA,NA,TRUE
cases,2016,year,BL,canton,all,agegroup_tick,all,0,285624,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2016,year,BS,canton,all,agegroup_tick,all,2,193070,1.04,NA,1.7,NA,1,NA,NA,NA,NA,TRUE
cases,2016,year,CH,country,all,agegroup_tick,all,200,8419550,2.38,NA,143.3,NA,99.5,NA,NA,NA,NA,TRUE
cases,2016,year,CHFL,CHFL,all,agegroup_tick,all,201,8457360,2.38,NA,145,stagnant,100,79,0.92,63,NA,TRUE
cases,2016,year,FL,country,all,agegroup_tick,all,1,37810,2.64,NA,1.7,NA,0.5,NA,NA,NA,NA,TRUE
cases,2016,year,FR,canton,all,agegroup_tick,all,12,311914,3.85,NA,6.3,NA,6,NA,NA,NA,NA,TRUE
cases,2016,year,GE,canton,all,agegroup_tick,all,0,489524,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2016,year,GL,canton,all,agegroup_tick,all,0,40147,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2016,year,GR,canton,all,agegroup_tick,all,12,197550,6.07,NA,8.7,NA,6,NA,NA,NA,NA,TRUE
cases,2016,year,JU,canton,all,agegroup_tick,all,2,73122,2.74,NA,1,NA,1,NA,NA,NA,NA,TRUE
cases,2016,year,LU,canton,all,agegroup_tick,all,17,403397,4.21,NA,11,NA,8.5,NA,NA,NA,NA,TRUE
cases,2016,year,NE,canton,all,agegroup_tick,all,4,178567,2.24,NA,2.7,NA,2,NA,NA,NA,NA,TRUE
cases,2016,year,NW,canton,all,agegroup_tick,all,3,42556,7.05,NA,1.7,NA,1.5,NA,NA,NA,NA,TRUE
cases,2016,year,OW,canton,all,agegroup_tick,all,1,37378,2.68,NA,1.3,NA,0.5,NA,NA,NA,NA,TRUE
cases,2016,year,SG,canton,all,agegroup_tick,all,20,502552,3.98,NA,16,NA,10,NA,NA,NA,NA,TRUE
cases,2016,year,SH,canton,all,agegroup_tick,all,1,80769,1.24,NA,1,NA,0.5,NA,NA,NA,NA,TRUE
cases,2016,year,SO,canton,all,agegroup_tick,all,4,269441,1.48,NA,2,NA,2,NA,NA,NA,NA,TRUE
cases,2016,year,SZ,canton,all,agegroup_tick,all,4,155863,2.57,NA,2,NA,2,NA,NA,NA,NA,TRUE
cases,2016,year,TG,canton,all,agegroup_tick,all,16,270709,5.91,NA,11.3,NA,8,NA,NA,NA,NA,TRUE
cases,2016,year,TI,canton,all,agegroup_tick,all,0,354375,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2016,year,UR,canton,all,agegroup_tick,all,4,36145,11.07,NA,4,NA,2,NA,NA,NA,NA,TRUE
cases,2016,year,VD,canton,all,agegroup_tick,all,10,784822,1.27,NA,6,NA,5,NA,NA,NA,NA,TRUE
cases,2016,year,VS,canton,all,agegroup_tick,all,0,339176,0,NA,2,NA,0,NA,NA,NA,NA,TRUE
cases,2016,year,ZG,canton,all,agegroup_tick,all,1,123948,0.81,NA,0.3,NA,0.5,NA,NA,NA,NA,TRUE
cases,2016,year,ZH,canton,all,agegroup_tick,all,37,1487969,2.49,NA,25,NA,18.5,NA,NA,NA,NA,TRUE
cases,2017,year,AG,canton,all,agegroup_tick,all,28,670988,4.17,NA,18.7,NA,10.4,NA,NA,NA,NA,TRUE
cases,2017,year,AI,canton,all,agegroup_tick,all,0,16105,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2017,year,AR,canton,all,agegroup_tick,all,1,55178,1.81,NA,1.7,NA,0.4,NA,NA,NA,NA,TRUE
cases,2017,year,BE,canton,all,agegroup_tick,all,48,1031126,4.66,NA,34,NA,17.8,NA,NA,NA,NA,TRUE
cases,2017,year,BL,canton,all,agegroup_tick,all,2,287023,0.7,NA,0.7,NA,0.7,NA,NA,NA,NA,TRUE
cases,2017,year,BS,canton,all,agegroup_tick,all,0,193908,0,NA,0.7,NA,0,NA,NA,NA,NA,TRUE
cases,2017,year,CH,country,all,agegroup_tick,all,270,8484130,3.18,NA,197,NA,100,NA,NA,NA,NA,TRUE
cases,2017,year,CHFL,CHFL,all,agegroup_tick,all,270,8522244,3.17,NA,197.7,rising,100,69,0.79,33.2,181.4,TRUE
cases,2017,year,FL,country,all,agegroup_tick,all,0,38114,0,NA,0.7,NA,0,NA,NA,NA,NA,TRUE
cases,2017,year,FR,canton,all,agegroup_tick,all,4,315074,1.27,NA,7.3,NA,1.5,NA,NA,NA,NA,TRUE
cases,2017,year,GE,canton,all,agegroup_tick,all,0,495249,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2017,year,GL,canton,all,agegroup_tick,all,0,40349,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2017,year,GR,canton,all,agegroup_tick,all,14,197888,7.07,NA,10.7,NA,5.2,NA,NA,NA,NA,TRUE
cases,2017,year,JU,canton,all,agegroup_tick,all,3,73290,4.09,NA,1.7,NA,1.1,NA,NA,NA,NA,TRUE
cases,2017,year,LU,canton,all,agegroup_tick,all,21,406506,5.17,NA,15.3,NA,7.8,NA,NA,NA,NA,TRUE
cases,2017,year,NE,canton,all,agegroup_tick,all,0,177964,0,NA,2,NA,0,NA,NA,NA,NA,TRUE
cases,2017,year,NW,canton,all,agegroup_tick,all,3,42969,6.98,NA,2.7,NA,1.1,NA,NA,NA,NA,TRUE
cases,2017,year,OW,canton,all,agegroup_tick,all,3,37575,7.98,NA,2,NA,1.1,NA,NA,NA,NA,TRUE
cases,2017,year,SG,canton,all,agegroup_tick,all,29,504686,5.75,NA,21.7,NA,10.7,NA,NA,NA,NA,TRUE
cases,2017,year,SH,canton,all,agegroup_tick,all,2,81351,2.46,NA,1.3,NA,0.7,NA,NA,NA,NA,TRUE
cases,2017,year,SO,canton,all,agegroup_tick,all,7,271432,2.58,NA,4.3,NA,2.6,NA,NA,NA,NA,TRUE
cases,2017,year,SZ,canton,all,agegroup_tick,all,4,157301,2.54,NA,3,NA,1.5,NA,NA,NA,NA,TRUE
cases,2017,year,TG,canton,all,agegroup_tick,all,20,273801,7.3,NA,15.7,NA,7.4,NA,NA,NA,NA,TRUE
cases,2017,year,TI,canton,all,agegroup_tick,all,1,353709,0.28,NA,0.3,NA,0.4,NA,NA,NA,NA,TRUE
cases,2017,year,UR,canton,all,agegroup_tick,all,8,36299,22.04,NA,5.3,NA,3,NA,NA,NA,NA,TRUE
cases,2017,year,VD,canton,all,agegroup_tick,all,9,793129,1.13,NA,8,NA,3.3,NA,NA,NA,NA,TRUE
cases,2017,year,VS,canton,all,agegroup_tick,all,2,341463,0.59,NA,1.7,NA,0.7,NA,NA,NA,NA,TRUE
cases,2017,year,ZG,canton,all,agegroup_tick,all,1,125421,0.8,NA,0.7,NA,0.4,NA,NA,NA,NA,TRUE
cases,2017,year,ZH,canton,all,agegroup_tick,all,60,1504346,3.99,NA,36.7,NA,22.2,NA,NA,NA,NA,TRUE
cases,2018,year,AG,canton,all,agegroup_tick,all,45,678207,6.64,NA,30,NA,12.6,NA,NA,NA,NA,TRUE
cases,2018,year,AI,canton,all,agegroup_tick,all,1,16145,6.19,NA,0.7,NA,0.3,NA,NA,NA,NA,TRUE
cases,2018,year,AR,canton,all,agegroup_tick,all,3,55234,5.43,NA,2,NA,0.8,NA,NA,NA,NA,TRUE
cases,2018,year,BE,canton,all,agegroup_tick,all,63,1034977,6.09,NA,47,NA,17.7,NA,NA,NA,NA,TRUE
cases,2018,year,BL,canton,all,agegroup_tick,all,0,288132,0,NA,0.7,NA,0,NA,NA,NA,NA,TRUE
cases,2018,year,BS,canton,all,agegroup_tick,all,4,194766,2.05,NA,2,NA,1.1,NA,NA,NA,NA,TRUE
cases,2018,year,CH,country,all,agegroup_tick,all,356,8544527,4.17,NA,275.3,NA,99.7,NA,NA,NA,NA,TRUE
cases,2018,year,CHFL,CHFL,all,agegroup_tick,all,357,8582905,4.16,NA,276,rising,100,87,0.99,31.2,212.4,TRUE
cases,2018,year,FL,country,all,agegroup_tick,all,1,38378,2.61,NA,0.7,NA,0.3,NA,NA,NA,NA,TRUE
cases,2018,year,FR,canton,all,agegroup_tick,all,18,318714,5.65,NA,11.3,NA,5.1,NA,NA,NA,NA,TRUE
cases,2018,year,GE,canton,all,agegroup_tick,all,1,499480,0.2,NA,0.3,NA,0.3,NA,NA,NA,NA,TRUE
cases,2018,year,GL,canton,all,agegroup_tick,all,2,40403,4.95,NA,0.7,NA,0.6,NA,NA,NA,NA,TRUE
cases,2018,year,GR,canton,all,agegroup_tick,all,19,198379,9.58,NA,15,NA,5.3,NA,NA,NA,NA,TRUE
cases,2018,year,JU,canton,all,agegroup_tick,all,2,73419,2.72,NA,2.3,NA,0.6,NA,NA,NA,NA,TRUE
cases,2018,year,LU,canton,all,agegroup_tick,all,25,409557,6.1,NA,21,NA,7,NA,NA,NA,NA,TRUE
cases,2018,year,NE,canton,all,agegroup_tick,all,7,176850,3.96,NA,3.7,NA,2,NA,NA,NA,NA,TRUE
cases,2018,year,NW,canton,all,agegroup_tick,all,1,43223,2.31,NA,2.3,NA,0.3,NA,NA,NA,NA,TRUE
cases,2018,year,OW,canton,all,agegroup_tick,all,1,37841,2.64,NA,1.7,NA,0.3,NA,NA,NA,NA,TRUE
cases,2018,year,SG,canton,all,agegroup_tick,all,37,507697,7.29,NA,28.7,NA,10.4,NA,NA,NA,NA,TRUE
cases,2018,year,SH,canton,all,agegroup_tick,all,5,81991,6.1,NA,2.7,NA,1.4,NA,NA,NA,NA,TRUE
cases,2018,year,SO,canton,all,agegroup_tick,all,4,273194,1.46,NA,5,NA,1.1,NA,NA,NA,NA,TRUE
cases,2018,year,SZ,canton,all,agegroup_tick,all,1,159165,0.63,NA,3,NA,0.3,NA,NA,NA,NA,TRUE
cases,2018,year,TG,canton,all,agegroup_tick,all,23,276472,8.32,NA,19.7,NA,6.5,NA,NA,NA,NA,TRUE
cases,2018,year,TI,canton,all,agegroup_tick,all,0,353343,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2018,year,UR,canton,all,agegroup_tick,all,9,36433,24.7,NA,7,NA,2.5,NA,NA,NA,NA,TRUE
cases,2018,year,VD,canton,all,agegroup_tick,all,17,799145,2.13,NA,12,NA,4.8,NA,NA,NA,NA,TRUE
cases,2018,year,VS,canton,all,agegroup_tick,all,2,343955,0.58,NA,1.3,NA,0.6,NA,NA,NA,NA,TRUE
cases,2018,year,ZG,canton,all,agegroup_tick,all,3,126837,2.37,NA,1.7,NA,0.8,NA,NA,NA,NA,TRUE
cases,2018,year,ZH,canton,all,agegroup_tick,all,63,1520968,4.14,NA,53.3,NA,17.7,NA,NA,NA,NA,TRUE
cases,2019,year,AG,canton,all,agegroup_tick,all,23,685845,3.35,NA,32,NA,9.5,NA,NA,NA,NA,TRUE
cases,2019,year,AI,canton,all,agegroup_tick,all,1,16128,6.2,NA,0.7,NA,0.4,NA,NA,NA,NA,TRUE
cases,2019,year,AR,canton,all,agegroup_tick,all,3,55445,5.41,NA,2.3,NA,1.2,NA,NA,NA,NA,TRUE
cases,2019,year,BE,canton,all,agegroup_tick,all,30,1039474,2.89,NA,47,NA,12.3,NA,NA,NA,NA,TRUE
cases,2019,year,BL,canton,all,agegroup_tick,all,2,289468,0.69,NA,1.3,NA,0.8,NA,NA,NA,NA,TRUE
cases,2019,year,BS,canton,all,agegroup_tick,all,0,195844,0,NA,1.3,NA,0,NA,NA,NA,NA,TRUE
cases,2019,year,CH,country,all,agegroup_tick,all,243,8606033,2.82,NA,289.7,NA,99.6,NA,NA,NA,NA,TRUE
cases,2019,year,CHFL,CHFL,all,agegroup_tick,all,244,8644780,2.82,NA,290.3,rising,100,-113,-1.34,-32.2,238.8,TRUE
cases,2019,year,FL,country,all,agegroup_tick,all,1,38747,2.58,NA,0.7,NA,0.4,NA,NA,NA,NA,TRUE
cases,2019,year,FR,canton,all,agegroup_tick,all,13,321783,4.04,NA,11.7,NA,5.3,NA,NA,NA,NA,TRUE
cases,2019,year,GE,canton,all,agegroup_tick,all,0,504128,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2019,year,GL,canton,all,agegroup_tick,all,1,40590,2.46,NA,1,NA,0.4,NA,NA,NA,NA,TRUE
cases,2019,year,GR,canton,all,agegroup_tick,all,10,199021,5.02,NA,14.3,NA,4.1,NA,NA,NA,NA,TRUE
cases,2019,year,JU,canton,all,agegroup_tick,all,1,73584,1.36,NA,2,NA,0.4,NA,NA,NA,NA,TRUE
cases,2019,year,LU,canton,all,agegroup_tick,all,29,413120,7.02,NA,25,NA,11.9,NA,NA,NA,NA,TRUE
cases,2019,year,NE,canton,all,agegroup_tick,all,6,176496,3.4,NA,4.3,NA,2.5,NA,NA,NA,NA,TRUE
cases,2019,year,NW,canton,all,agegroup_tick,all,2,43087,4.64,NA,2,NA,0.8,NA,NA,NA,NA,TRUE
cases,2019,year,OW,canton,all,agegroup_tick,all,1,37930,2.64,NA,1.7,NA,0.4,NA,NA,NA,NA,TRUE
cases,2019,year,SG,canton,all,agegroup_tick,all,20,510734,3.92,NA,28.7,NA,8.2,NA,NA,NA,NA,TRUE
cases,2019,year,SH,canton,all,agegroup_tick,all,3,82348,3.64,NA,3.3,NA,1.2,NA,NA,NA,NA,TRUE
cases,2019,year,SO,canton,all,agegroup_tick,all,4,275247,1.45,NA,5,NA,1.6,NA,NA,NA,NA,TRUE
cases,2019,year,SZ,canton,all,agegroup_tick,all,3,160480,1.87,NA,2.7,NA,1.2,NA,NA,NA,NA,TRUE
cases,2019,year,TG,canton,all,agegroup_tick,all,23,279547,8.23,NA,22,NA,9.5,NA,NA,NA,NA,TRUE
cases,2019,year,TI,canton,all,agegroup_tick,all,0,351491,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2019,year,UR,canton,all,agegroup_tick,all,2,36703,5.45,NA,6.3,NA,0.8,NA,NA,NA,NA,TRUE
cases,2019,year,VD,canton,all,agegroup_tick,all,18,805098,2.24,NA,14.7,NA,7.4,NA,NA,NA,NA,TRUE
cases,2019,year,VS,canton,all,agegroup_tick,all,1,345525,0.29,NA,1.7,NA,0.4,NA,NA,NA,NA,TRUE
cases,2019,year,ZG,canton,all,agegroup_tick,all,1,127642,0.78,NA,1.7,NA,0.4,NA,NA,NA,NA,TRUE
cases,2019,year,ZH,canton,all,agegroup_tick,all,46,1539275,2.99,NA,56.3,NA,18.9,NA,NA,NA,NA,TRUE
cases,2020,year,AG,canton,all,agegroup_tick,all,31,694072,4.47,NA,33,NA,7.2,NA,NA,NA,NA,TRUE
cases,2020,year,AI,canton,all,agegroup_tick,all,1,16293,6.14,NA,1,NA,0.2,NA,NA,NA,NA,TRUE
cases,2020,year,AR,canton,all,agegroup_tick,all,5,55309,9.04,NA,3.7,NA,1.2,NA,NA,NA,NA,TRUE
cases,2020,year,BE,canton,all,agegroup_tick,all,69,1043132,6.61,NA,54,NA,16,NA,NA,NA,NA,TRUE
cases,2020,year,BL,canton,all,agegroup_tick,all,0,290969,0,NA,0.7,NA,0,NA,NA,NA,NA,TRUE
cases,2020,year,BS,canton,all,agegroup_tick,all,4,196735,2.03,NA,2.7,NA,0.9,NA,NA,NA,NA,TRUE
cases,2020,year,CH,country,all,agegroup_tick,all,432,8670300,4.98,NA,343.7,NA,99.8,NA,NA,NA,NA,TRUE
cases,2020,year,CHFL,CHFL,all,agegroup_tick,all,433,8709355,4.97,NA,344.7,rising,100,189,2.15,76.2,301,TRUE
cases,2020,year,FL,country,all,agegroup_tick,all,1,39055,2.56,NA,1,NA,0.2,NA,NA,NA,NA,TRUE
cases,2020,year,FR,canton,all,agegroup_tick,all,13,325496,3.99,NA,14.7,NA,3,NA,NA,NA,NA,TRUE
cases,2020,year,GE,canton,all,agegroup_tick,all,1,506343,0.2,NA,0.7,NA,0.2,NA,NA,NA,NA,TRUE
cases,2020,year,GL,canton,all,agegroup_tick,all,3,40851,7.34,NA,2,NA,0.7,NA,NA,NA,NA,TRUE
cases,2020,year,GR,canton,all,agegroup_tick,all,19,200096,9.5,NA,16,NA,4.4,NA,NA,NA,NA,TRUE
cases,2020,year,JU,canton,all,agegroup_tick,all,2,73709,2.71,NA,1.7,NA,0.5,NA,NA,NA,NA,TRUE
cases,2020,year,LU,canton,all,agegroup_tick,all,38,416347,9.13,NA,30.7,NA,8.8,NA,NA,NA,NA,TRUE
cases,2020,year,NE,canton,all,agegroup_tick,all,17,175894,9.66,NA,10,NA,3.9,NA,NA,NA,NA,TRUE
cases,2020,year,NW,canton,all,agegroup_tick,all,4,43520,9.19,NA,2.3,NA,0.9,NA,NA,NA,NA,TRUE
cases,2020,year,OW,canton,all,agegroup_tick,all,1,38108,2.62,NA,1,NA,0.2,NA,NA,NA,NA,TRUE
cases,2020,year,SG,canton,all,agegroup_tick,all,40,514504,7.77,NA,32.3,NA,9.3,NA,NA,NA,NA,TRUE
cases,2020,year,SH,canton,all,agegroup_tick,all,4,83107,4.81,NA,4,NA,0.9,NA,NA,NA,NA,TRUE
cases,2020,year,SO,canton,all,agegroup_tick,all,8,277462,2.88,NA,5.3,NA,1.9,NA,NA,NA,NA,TRUE
cases,2020,year,SZ,canton,all,agegroup_tick,all,2,162157,1.23,NA,2,NA,0.5,NA,NA,NA,NA,TRUE
cases,2020,year,TG,canton,all,agegroup_tick,all,38,282909,13.43,NA,28,NA,8.8,NA,NA,NA,NA,TRUE
cases,2020,year,TI,canton,all,agegroup_tick,all,0,350986,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2020,year,UR,canton,all,agegroup_tick,all,8,36819,21.73,NA,6.3,NA,1.9,NA,NA,NA,NA,TRUE
cases,2020,year,VD,canton,all,agegroup_tick,all,22,814762,2.7,NA,19,NA,5.1,NA,NA,NA,NA,TRUE
cases,2020,year,VS,canton,all,agegroup_tick,all,4,348503,1.15,NA,2.3,NA,0.9,NA,NA,NA,NA,TRUE
cases,2020,year,ZG,canton,all,agegroup_tick,all,5,128794,3.88,NA,3,NA,1.2,NA,NA,NA,NA,TRUE
cases,2020,year,ZH,canton,all,agegroup_tick,all,93,1553423,5.99,NA,67.3,NA,21.5,NA,NA,NA,NA,TRUE
cases,2021,year,AG,canton,all,agegroup_tick,all,24,703086,3.41,NA,26,NA,8.9,NA,NA,NA,NA,TRUE
cases,2021,year,AI,canton,all,agegroup_tick,all,0,16360,0,NA,0.7,NA,0,NA,NA,NA,NA,TRUE
cases,2021,year,AR,canton,all,agegroup_tick,all,2,55585,3.6,NA,3.3,NA,0.7,NA,NA,NA,NA,TRUE
cases,2021,year,BE,canton,all,agegroup_tick,all,36,1047473,3.44,NA,45,NA,13.3,NA,NA,NA,NA,TRUE
cases,2021,year,BL,canton,all,agegroup_tick,all,3,292817,1.02,NA,1.7,NA,1.1,NA,NA,NA,NA,TRUE
cases,2021,year,BS,canton,all,agegroup_tick,all,0,196036,0,NA,1.3,NA,0,NA,NA,NA,NA,TRUE
cases,2021,year,CH,country,all,agegroup_tick,all,271,8738791,3.1,NA,315.3,NA,99.3,NA,NA,NA,NA,TRUE
cases,2021,year,CHFL,CHFL,all,agegroup_tick,all,273,8778099,3.11,NA,316.7,stagnant,100,-160,-1.86,-37.4,315.4,TRUE
cases,2021,year,FL,country,all,agegroup_tick,all,2,39308,5.09,NA,1.3,NA,0.7,NA,NA,NA,NA,TRUE
cases,2021,year,FR,canton,all,agegroup_tick,all,5,329809,1.52,NA,10.3,NA,1.8,NA,NA,NA,NA,TRUE
cases,2021,year,GE,canton,all,agegroup_tick,all,2,509448,0.39,NA,1,NA,0.7,NA,NA,NA,NA,TRUE
cases,2021,year,GL,canton,all,agegroup_tick,all,1,41190,2.43,NA,1.7,NA,0.4,NA,NA,NA,NA,TRUE
cases,2021,year,GR,canton,all,agegroup_tick,all,12,201376,5.96,NA,13.7,NA,4.4,NA,NA,NA,NA,TRUE
cases,2021,year,JU,canton,all,agegroup_tick,all,2,73798,2.71,NA,1.7,NA,0.7,NA,NA,NA,NA,TRUE
cases,2021,year,LU,canton,all,agegroup_tick,all,22,420326,5.23,NA,29.7,NA,8.1,NA,NA,NA,NA,TRUE
cases,2021,year,NE,canton,all,agegroup_tick,all,5,176166,2.84,NA,9.3,NA,1.8,NA,NA,NA,NA,TRUE
cases,2021,year,NW,canton,all,agegroup_tick,all,1,43894,2.28,NA,2.3,NA,0.4,NA,NA,NA,NA,TRUE
cases,2021,year,OW,canton,all,agegroup_tick,all,1,38435,2.6,NA,1,NA,0.4,NA,NA,NA,NA,TRUE
cases,2021,year,SG,canton,all,agegroup_tick,all,31,519245,5.97,NA,30.3,NA,11.4,NA,NA,NA,NA,TRUE
cases,2021,year,SH,canton,all,agegroup_tick,all,4,83995,4.76,NA,3.7,NA,1.5,NA,NA,NA,NA,TRUE
cases,2021,year,SO,canton,all,agegroup_tick,all,9,280245,3.21,NA,7,NA,3.3,NA,NA,NA,NA,TRUE
cases,2021,year,SZ,canton,all,agegroup_tick,all,2,163689,1.22,NA,2.3,NA,0.7,NA,NA,NA,NA,TRUE
cases,2021,year,TG,canton,all,agegroup_tick,all,18,285964,6.29,NA,26.3,NA,6.6,NA,NA,NA,NA,TRUE
cases,2021,year,TI,canton,all,agegroup_tick,all,1,352181,0.28,NA,0.3,NA,0.4,NA,NA,NA,NA,TRUE
