valueCategory,temporal,temporal_type,georegion,georegion_type,agegroup,agegroup_type,sex,value,pop,incValue,valueYearCumSum,valueMean3y,trend,prct,deltaValue,deltaIncValue,incValuePrctChange,valueMean5y,dataComplete
cases,2014,year,FL,country,all,agegroup_tick,all,0,36942,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2014,year,FR,canton,all,agegroup_tick,all,5,303377,1.65,NA,NA,NA,12.8,NA,NA,NA,NA,TRUE
cases,2014,year,GE,canton,all,agegroup_tick,all,0,477385,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2014,year,GL,canton,all,agegroup_tick,all,0,39794,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2014,year,GR,canton,all,agegroup_tick,all,1,195886,0.51,NA,NA,NA,2.6,NA,NA,NA,NA,TRUE
cases,2014,year,JU,canton,all,agegroup_tick,all,2,72410,2.76,NA,NA,NA,5.1,NA,NA,NA,NA,TRUE
cases,2014,year,LU,canton,all,agegroup_tick,all,4,394604,1.01,NA,NA,NA,10.3,NA,NA,NA,NA,TRUE
cases,2014,year,NE,canton,all,agegroup_tick,all,0,177327,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2014,year,NW,canton,all,agegroup_tick,all,1,42080,2.38,NA,NA,NA,2.6,NA,NA,NA,NA,TRUE
cases,2014,year,OW,canton,all,agegroup_tick,all,2,36834,5.43,NA,NA,NA,5.1,NA,NA,NA,NA,TRUE
cases,2014,year,SG,canton,all,agegroup_tick,all,2,495824,0.4,NA,NA,NA,5.1,NA,NA,NA,NA,TRUE
cases,2014,year,SH,canton,all,agegroup_tick,all,1,79417,1.26,NA,NA,NA,2.6,NA,NA,NA,NA,TRUE
cases,2014,year,SO,canton,all,agegroup_tick,all,3,263719,1.14,NA,NA,NA,7.7,NA,NA,NA,NA,TRUE
cases,2014,year,SZ,canton,all,agegroup_tick,all,0,152759,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2014,year,TG,canton,all,agegroup_tick,all,1,263733,0.38,NA,NA,NA,2.6,NA,NA,NA,NA,TRUE
cases,2014,year,TI,canton,all,agegroup_tick,all,0,350363,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2014,year,UR,canton,all,agegroup_tick,all,0,36008,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2014,year,VD,canton,all,agegroup_tick,all,1,761446,0.13,NA,NA,NA,2.6,NA,NA,NA,NA,TRUE
cases,2014,year,VS,canton,all,agegroup_tick,all,0,331763,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2014,year,ZG,canton,all,agegroup_tick,all,1,120089,0.83,NA,NA,NA,2.6,NA,NA,NA,NA,TRUE
cases,2014,year,ZH,canton,all,agegroup_tick,all,9,1446354,0.62,NA,NA,NA,23.1,NA,NA,NA,NA,TRUE
cases,2015,year,AG,canton,all,agegroup_tick,all,10,653541,1.53,NA,5.3,NA,19.6,NA,NA,NA,NA,TRUE
cases,2015,year,AI,canton,all,agegroup_tick,all,0,15973,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2015,year,AR,canton,all,agegroup_tick,all,0,54530,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2015,year,BE,canton,all,agegroup_tick,all,3,1017183,0.29,NA,1.3,NA,5.9,NA,NA,NA,NA,TRUE
cases,2015,year,BL,canton,all,agegroup_tick,all,2,283157,0.71,NA,1,NA,3.9,NA,NA,NA,NA,TRUE
cases,2015,year,BS,canton,all,agegroup_tick,all,1,191757,0.52,NA,1,NA,2,NA,NA,NA,NA,TRUE
cases,2015,year,CH,country,all,agegroup_tick,all,51,8325194,0.61,NA,40,NA,100,NA,NA,NA,NA,TRUE
cases,2015,year,CHFL,CHFL,all,agegroup_tick,all,51,8362816,0.61,NA,40,NA,100,12,0.14,29.8,NA,TRUE
cases,2015,year,FL,country,all,agegroup_tick,all,0,37622,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2015,year,FR,canton,all,agegroup_tick,all,4,307409,1.3,NA,4.3,NA,7.8,NA,NA,NA,NA,TRUE
cases,2015,year,GE,canton,all,agegroup_tick,all,0,484445,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2015,year,GL,canton,all,agegroup_tick,all,0,40021,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2015,year,GR,canton,all,agegroup_tick,all,2,196564,1.02,NA,1,NA,3.9,NA,NA,NA,NA,TRUE
cases,2015,year,JU,canton,all,agegroup_tick,all,1,72771,1.37,NA,1,NA,2,NA,NA,NA,NA,TRUE
cases,2015,year,LU,canton,all,agegroup_tick,all,3,398699,0.75,NA,3,NA,5.9,NA,NA,NA,NA,TRUE
cases,2015,year,NE,canton,all,agegroup_tick,all,0,178073,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2015,year,NW,canton,all,agegroup_tick,all,0,42416,0,NA,0.7,NA,0,NA,NA,NA,NA,TRUE
cases,2015,year,OW,canton,all,agegroup_tick,all,0,37071,0,NA,0.7,NA,0,NA,NA,NA,NA,TRUE
cases,2015,year,SG,canton,all,agegroup_tick,all,2,499006,0.4,NA,1.7,NA,3.9,NA,NA,NA,NA,TRUE
cases,2015,year,SH,canton,all,agegroup_tick,all,0,79828,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2015,year,SO,canton,all,agegroup_tick,all,3,266369,1.13,NA,2.3,NA,5.9,NA,NA,NA,NA,TRUE
cases,2015,year,SZ,canton,all,agegroup_tick,all,0,154073,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2015,year,TG,canton,all,agegroup_tick,all,7,267393,2.62,NA,3.3,NA,13.7,NA,NA,NA,NA,TRUE
cases,2015,year,TI,canton,all,agegroup_tick,all,1,351894,0.28,NA,0.3,NA,2,NA,NA,NA,NA,TRUE
cases,2015,year,UR,canton,all,agegroup_tick,all,0,35971,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2015,year,VD,canton,all,agegroup_tick,all,4,773239,0.52,NA,3,NA,7.8,NA,NA,NA,NA,TRUE
cases,2015,year,VS,canton,all,agegroup_tick,all,0,335622,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2015,year,ZG,canton,all,agegroup_tick,all,0,122113,0,NA,0.7,NA,0,NA,NA,NA,NA,TRUE
cases,2015,year,ZH,canton,all,agegroup_tick,all,8,1466076,0.55,NA,9,NA,15.7,NA,NA,NA,NA,TRUE
cases,2016,year,AG,canton,all,agegroup_tick,all,13,663462,1.96,NA,9,NA,22,NA,NA,NA,NA,TRUE
cases,2016,year,AI,canton,all,agegroup_tick,all,0,16003,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2016,year,AR,canton,all,agegroup_tick,all,0,54954,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2016,year,BE,canton,all,agegroup_tick,all,5,1026513,0.49,NA,3,NA,8.5,NA,NA,NA,NA,TRUE
cases,2016,year,BL,canton,all,agegroup_tick,all,1,285624,0.35,NA,1.3,NA,1.7,NA,NA,NA,NA,TRUE
cases,2016,year,BS,canton,all,agegroup_tick,all,1,193070,0.52,NA,0.7,NA,1.7,NA,NA,NA,NA,TRUE
cases,2016,year,CH,country,all,agegroup_tick,all,59,8419550,0.7,NA,49.7,NA,100,NA,NA,NA,NA,TRUE
cases,2016,year,CHFL,CHFL,all,agegroup_tick,all,59,8457360,0.7,NA,49.7,rising,100,8,0.09,14.8,NA,TRUE
cases,2016,year,FL,country,all,agegroup_tick,all,0,37810,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2016,year,FR,canton,all,agegroup_tick,all,7,311914,2.24,NA,5.3,NA,11.9,NA,NA,NA,NA,TRUE
cases,2016,year,GE,canton,all,agegroup_tick,all,0,489524,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2016,year,GL,canton,all,agegroup_tick,all,0,40147,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2016,year,GR,canton,all,agegroup_tick,all,2,197550,1.01,NA,1.7,NA,3.4,NA,NA,NA,NA,TRUE
cases,2016,year,JU,canton,all,agegroup_tick,all,0,73122,0,NA,1,NA,0,NA,NA,NA,NA,TRUE
cases,2016,year,LU,canton,all,agegroup_tick,all,7,403397,1.74,NA,4.7,NA,11.9,NA,NA,NA,NA,TRUE
cases,2016,year,NE,canton,all,agegroup_tick,all,0,178567,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2016,year,NW,canton,all,agegroup_tick,all,0,42556,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2016,year,OW,canton,all,agegroup_tick,all,0,37378,0,NA,0.7,NA,0,NA,NA,NA,NA,TRUE
cases,2016,year,SG,canton,all,agegroup_tick,all,2,502552,0.4,NA,2,NA,3.4,NA,NA,NA,NA,TRUE
cases,2016,year,SH,canton,all,agegroup_tick,all,0,80769,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2016,year,SO,canton,all,agegroup_tick,all,3,269441,1.11,NA,3,NA,5.1,NA,NA,NA,NA,TRUE
cases,2016,year,SZ,canton,all,agegroup_tick,all,0,155863,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2016,year,TG,canton,all,agegroup_tick,all,1,270709,0.37,NA,3,NA,1.7,NA,NA,NA,NA,TRUE
cases,2016,year,TI,canton,all,agegroup_tick,all,0,354375,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2016,year,UR,canton,all,agegroup_tick,all,0,36145,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2016,year,VD,canton,all,agegroup_tick,all,2,784822,0.25,NA,2.3,NA,3.4,NA,NA,NA,NA,TRUE
cases,2016,year,VS,canton,all,agegroup_tick,all,0,339176,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2016,year,ZG,canton,all,agegroup_tick,all,2,123948,1.61,NA,1,NA,3.4,NA,NA,NA,NA,TRUE
cases,2016,year,ZH,canton,all,agegroup_tick,all,13,1487969,0.87,NA,10,NA,22,NA,NA,NA,NA,TRUE
cases,2017,year,AG,canton,all,agegroup_tick,all,15,670988,2.24,NA,12.7,NA,10.9,NA,NA,NA,NA,TRUE
cases,2017,year,AI,canton,all,agegroup_tick,all,0,16105,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2017,year,AR,canton,all,agegroup_tick,all,0,55178,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2017,year,BE,canton,all,agegroup_tick,all,20,1031126,1.94,NA,9.3,NA,14.6,NA,NA,NA,NA,TRUE
cases,2017,year,BL,canton,all,agegroup_tick,all,2,287023,0.7,NA,1.7,NA,1.5,NA,NA,NA,NA,TRUE
cases,2017,year,BS,canton,all,agegroup_tick,all,1,193908,0.52,NA,1,NA,0.7,NA,NA,NA,NA,TRUE
cases,2017,year,CH,country,all,agegroup_tick,all,137,8484130,1.61,NA,82.3,NA,100,NA,NA,NA,NA,TRUE
cases,2017,year,CHFL,CHFL,all,agegroup_tick,all,137,8522244,1.61,NA,82.3,rising,100,78,0.91,130,63.2,TRUE
cases,2017,year,FL,country,all,agegroup_tick,all,0,38114,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2017,year,FR,canton,all,agegroup_tick,all,8,315074,2.54,NA,6.3,NA,5.8,NA,NA,NA,NA,TRUE
cases,2017,year,GE,canton,all,agegroup_tick,all,1,495249,0.2,NA,0.3,NA,0.7,NA,NA,NA,NA,TRUE
cases,2017,year,GL,canton,all,agegroup_tick,all,1,40349,2.48,NA,0.3,NA,0.7,NA,NA,NA,NA,TRUE
cases,2017,year,GR,canton,all,agegroup_tick,all,1,197888,0.51,NA,1.7,NA,0.7,NA,NA,NA,NA,TRUE
cases,2017,year,JU,canton,all,agegroup_tick,all,1,73290,1.36,NA,0.7,NA,0.7,NA,NA,NA,NA,TRUE
cases,2017,year,LU,canton,all,agegroup_tick,all,8,406506,1.97,NA,6,NA,5.8,NA,NA,NA,NA,TRUE
cases,2017,year,NE,canton,all,agegroup_tick,all,1,177964,0.56,NA,0.3,NA,0.7,NA,NA,NA,NA,TRUE
cases,2017,year,NW,canton,all,agegroup_tick,all,1,42969,2.33,NA,0.3,NA,0.7,NA,NA,NA,NA,TRUE
cases,2017,year,OW,canton,all,agegroup_tick,all,0,37575,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2017,year,SG,canton,all,agegroup_tick,all,19,504686,3.76,NA,7.7,NA,13.9,NA,NA,NA,NA,TRUE
cases,2017,year,SH,canton,all,agegroup_tick,all,4,81351,4.92,NA,1.3,NA,2.9,NA,NA,NA,NA,TRUE
cases,2017,year,SO,canton,all,agegroup_tick,all,9,271432,3.32,NA,5,NA,6.6,NA,NA,NA,NA,TRUE
cases,2017,year,SZ,canton,all,agegroup_tick,all,0,157301,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2017,year,TG,canton,all,agegroup_tick,all,2,273801,0.73,NA,3.3,NA,1.5,NA,NA,NA,NA,TRUE
cases,2017,year,TI,canton,all,agegroup_tick,all,0,353709,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2017,year,UR,canton,all,agegroup_tick,all,1,36299,2.75,NA,0.3,NA,0.7,NA,NA,NA,NA,TRUE
cases,2017,year,VD,canton,all,agegroup_tick,all,12,793129,1.51,NA,6,NA,8.8,NA,NA,NA,NA,TRUE
cases,2017,year,VS,canton,all,agegroup_tick,all,1,341463,0.29,NA,0.3,NA,0.7,NA,NA,NA,NA,TRUE
cases,2017,year,ZG,canton,all,agegroup_tick,all,1,125421,0.8,NA,1,NA,0.7,NA,NA,NA,NA,TRUE
cases,2017,year,ZH,canton,all,agegroup_tick,all,28,1504346,1.86,NA,16.3,NA,20.4,NA,NA,NA,NA,TRUE
cases,2018,year,AG,canton,all,agegroup_tick,all,17,678207,2.51,NA,15,NA,15,NA,NA,NA,NA,TRUE
cases,2018,year,AI,canton,all,agegroup_tick,all,0,16145,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2018,year,AR,canton,all,agegroup_tick,all,0,55234,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2018,year,BE,canton,all,agegroup_tick,all,15,1034977,1.45,NA,13.3,NA,13.3,NA,NA,NA,NA,TRUE
cases,2018,year,BL,canton,all,agegroup_tick,all,1,288132,0.35,NA,1.3,NA,0.9,NA,NA,NA,NA,TRUE
cases,2018,year,BS,canton,all,agegroup_tick,all,0,194766,0,NA,0.7,NA,0,NA,NA,NA,NA,TRUE
cases,2018,year,CH,country,all,agegroup_tick,all,113,8544527,1.32,NA,103,NA,100,NA,NA,NA,NA,TRUE
cases,2018,year,CHFL,CHFL,all,agegroup_tick,all,113,8582905,1.32,NA,103,rising,100,-24,-0.29,-18,79.8,TRUE
cases,2018,year,FL,country,all,agegroup_tick,all,0,38378,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2018,year,FR,canton,all,agegroup_tick,all,8,318714,2.51,NA,7.7,NA,7.1,NA,NA,NA,NA,TRUE
cases,2018,year,GE,canton,all,agegroup_tick,all,3,499480,0.6,NA,1.3,NA,2.7,NA,NA,NA,NA,TRUE
cases,2018,year,GL,canton,all,agegroup_tick,all,2,40403,4.95,NA,1,NA,1.8,NA,NA,NA,NA,TRUE
cases,2018,year,GR,canton,all,agegroup_tick,all,1,198379,0.5,NA,1.3,NA,0.9,NA,NA,NA,NA,TRUE
cases,2018,year,JU,canton,all,agegroup_tick,all,0,73419,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2018,year,LU,canton,all,agegroup_tick,all,7,409557,1.71,NA,7.3,NA,6.2,NA,NA,NA,NA,TRUE
cases,2018,year,NE,canton,all,agegroup_tick,all,0,176850,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2018,year,NW,canton,all,agegroup_tick,all,1,43223,2.31,NA,0.7,NA,0.9,NA,NA,NA,NA,TRUE
cases,2018,year,OW,canton,all,agegroup_tick,all,1,37841,2.64,NA,0.3,NA,0.9,NA,NA,NA,NA,TRUE
cases,2018,year,SG,canton,all,agegroup_tick,all,8,507697,1.58,NA,9.7,NA,7.1,NA,NA,NA,NA,TRUE
cases,2018,year,SH,canton,all,agegroup_tick,all,3,81991,3.66,NA,2.3,NA,2.7,NA,NA,NA,NA,TRUE
cases,2018,year,SO,canton,all,agegroup_tick,all,9,273194,3.29,NA,7,NA,8,NA,NA,NA,NA,TRUE
cases,2018,year,SZ,canton,all,agegroup_tick,all,2,159165,1.26,NA,0.7,NA,1.8,NA,NA,NA,NA,TRUE
cases,2018,year,TG,canton,all,agegroup_tick,all,2,276472,0.72,NA,1.7,NA,1.8,NA,NA,NA,NA,TRUE
cases,2018,year,TI,canton,all,agegroup_tick,all,0,353343,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2018,year,UR,canton,all,agegroup_tick,all,1,36433,2.74,NA,0.7,NA,0.9,NA,NA,NA,NA,TRUE
cases,2018,year,VD,canton,all,agegroup_tick,all,11,799145,1.38,NA,8.3,NA,9.7,NA,NA,NA,NA,TRUE
cases,2018,year,VS,canton,all,agegroup_tick,all,0,343955,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2018,year,ZG,canton,all,agegroup_tick,all,4,126837,3.15,NA,2.3,NA,3.5,NA,NA,NA,NA,TRUE
cases,2018,year,ZH,canton,all,agegroup_tick,all,17,1520968,1.12,NA,19.3,NA,15,NA,NA,NA,NA,TRUE
cases,2019,year,AG,canton,all,agegroup_tick,all,27,685845,3.94,NA,19.7,NA,17.6,NA,NA,NA,NA,TRUE
cases,2019,year,AI,canton,all,agegroup_tick,all,0,16128,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2019,year,AR,canton,all,agegroup_tick,all,0,55445,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2019,year,BE,canton,all,agegroup_tick,all,10,1039474,0.96,NA,15,NA,6.5,NA,NA,NA,NA,TRUE
cases,2019,year,BL,canton,all,agegroup_tick,all,5,289468,1.73,NA,2.7,NA,3.3,NA,NA,NA,NA,TRUE
cases,2019,year,BS,canton,all,agegroup_tick,all,2,195844,1.02,NA,1,NA,1.3,NA,NA,NA,NA,TRUE
cases,2019,year,CH,country,all,agegroup_tick,all,153,8606033,1.78,NA,134.3,NA,98.7,NA,NA,NA,NA,TRUE
cases,2019,year,CHFL,CHFL,all,agegroup_tick,all,155,8644780,1.79,NA,135,rising,100,42,0.47,35.6,103,TRUE
cases,2019,year,FL,country,all,agegroup_tick,all,2,38747,5.16,NA,0.7,NA,1.3,NA,NA,NA,NA,TRUE
cases,2019,year,FR,canton,all,agegroup_tick,all,5,321783,1.55,NA,7,NA,3.3,NA,NA,NA,NA,TRUE
cases,2019,year,GE,canton,all,agegroup_tick,all,6,504128,1.19,NA,3.3,NA,3.9,NA,NA,NA,NA,TRUE
cases,2019,year,GL,canton,all,agegroup_tick,all,1,40590,2.46,NA,1.3,NA,0.7,NA,NA,NA,NA,TRUE
cases,2019,year,GR,canton,all,agegroup_tick,all,5,199021,2.51,NA,2.3,NA,3.3,NA,NA,NA,NA,TRUE
cases,2019,year,JU,canton,all,agegroup_tick,all,1,73584,1.36,NA,0.7,NA,0.7,NA,NA,NA,NA,TRUE
cases,2019,year,LU,canton,all,agegroup_tick,all,5,413120,1.21,NA,6.7,NA,3.3,NA,NA,NA,NA,TRUE
cases,2019,year,NE,canton,all,agegroup_tick,all,1,176496,0.57,NA,0.7,NA,0.7,NA,NA,NA,NA,TRUE
cases,2019,year,NW,canton,all,agegroup_tick,all,2,43087,4.64,NA,1.3,NA,1.3,NA,NA,NA,NA,TRUE
cases,2019,year,OW,canton,all,agegroup_tick,all,1,37930,2.64,NA,0.7,NA,0.7,NA,NA,NA,NA,TRUE
cases,2019,year,SG,canton,all,agegroup_tick,all,18,510734,3.52,NA,15,NA,11.8,NA,NA,NA,NA,TRUE
cases,2019,year,SH,canton,all,agegroup_tick,all,2,82348,2.43,NA,3,NA,1.3,NA,NA,NA,NA,TRUE
cases,2019,year,SO,canton,all,agegroup_tick,all,8,275247,2.91,NA,8.7,NA,5.2,NA,NA,NA,NA,TRUE
cases,2019,year,SZ,canton,all,agegroup_tick,all,1,160480,0.62,NA,1,NA,0.7,NA,NA,NA,NA,TRUE
cases,2019,year,TG,canton,all,agegroup_tick,all,8,279547,2.86,NA,4,NA,5.2,NA,NA,NA,NA,TRUE
cases,2019,year,TI,canton,all,agegroup_tick,all,0,351491,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2019,year,UR,canton,all,agegroup_tick,all,1,36703,2.72,NA,1,NA,0.7,NA,NA,NA,NA,TRUE
cases,2019,year,VD,canton,all,agegroup_tick,all,3,805098,0.37,NA,8.7,NA,2,NA,NA,NA,NA,TRUE
cases,2019,year,VS,canton,all,agegroup_tick,all,3,345525,0.87,NA,1.3,NA,2,NA,NA,NA,NA,TRUE
cases,2019,year,ZG,canton,all,agegroup_tick,all,2,127642,1.57,NA,2.3,NA,1.3,NA,NA,NA,NA,TRUE
cases,2019,year,ZH,canton,all,agegroup_tick,all,36,1539275,2.34,NA,27,NA,23.5,NA,NA,NA,NA,TRUE
cases,2020,year,AG,canton,all,agegroup_tick,all,15,694072,2.16,NA,19.7,NA,11.7,NA,NA,NA,NA,TRUE
cases,2020,year,AI,canton,all,agegroup_tick,all,0,16293,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2020,year,AR,canton,all,agegroup_tick,all,1,55309,1.81,NA,0.3,NA,0.8,NA,NA,NA,NA,TRUE
cases,2020,year,BE,canton,all,agegroup_tick,all,14,1043132,1.34,NA,13,NA,10.9,NA,NA,NA,NA,TRUE
cases,2020,year,BL,canton,all,agegroup_tick,all,1,290969,0.34,NA,2.3,NA,0.8,NA,NA,NA,NA,TRUE
cases,2020,year,BS,canton,all,agegroup_tick,all,1,196735,0.51,NA,1,NA,0.8,NA,NA,NA,NA,TRUE
cases,2020,year,CH,country,all,agegroup_tick,all,128,8670300,1.48,NA,131.3,NA,97.7,NA,NA,NA,NA,TRUE
cases,2020,year,CHFL,CHFL,all,agegroup_tick,all,131,8709355,1.5,NA,133,stagnant,100,-24,-0.29,-16.2,119,TRUE
cases,2020,year,FL,country,all,agegroup_tick,all,3,39055,7.68,NA,1.7,NA,2.3,NA,NA,NA,NA,TRUE
cases,2020,year,FR,canton,all,agegroup_tick,all,5,325496,1.54,NA,6,NA,3.9,NA,NA,NA,NA,TRUE
cases,2020,year,GE,canton,all,agegroup_tick,all,4,506343,0.79,NA,4.3,NA,3.1,NA,NA,NA,NA,TRUE
cases,2020,year,GL,canton,all,agegroup_tick,all,0,40851,0,NA,1,NA,0,NA,NA,NA,NA,TRUE
cases,2020,year,GR,canton,all,agegroup_tick,all,6,200096,3,NA,4,NA,4.7,NA,NA,NA,NA,TRUE
cases,2020,year,JU,canton,all,agegroup_tick,all,0,73709,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2020,year,LU,canton,all,agegroup_tick,all,11,416347,2.64,NA,7.7,NA,8.6,NA,NA,NA,NA,TRUE
cases,2020,year,NE,canton,all,agegroup_tick,all,0,175894,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2020,year,NW,canton,all,agegroup_tick,all,2,43520,4.6,NA,1.7,NA,1.6,NA,NA,NA,NA,TRUE
cases,2020,year,OW,canton,all,agegroup_tick,all,4,38108,10.5,NA,2,NA,3.1,NA,NA,NA,NA,TRUE
cases,2020,year,SG,canton,all,agegroup_tick,all,11,514504,2.14,NA,12.3,NA,8.6,NA,NA,NA,NA,TRUE
cases,2020,year,SH,canton,all,agegroup_tick,all,2,83107,2.41,NA,2.3,NA,1.6,NA,NA,NA,NA,TRUE
cases,2020,year,SO,canton,all,agegroup_tick,all,4,277462,1.44,NA,7,NA,3.1,NA,NA,NA,NA,TRUE
cases,2020,year,SZ,canton,all,agegroup_tick,all,0,162157,0,NA,1,NA,0,NA,NA,NA,NA,TRUE
cases,2020,year,TG,canton,all,agegroup_tick,all,2,282909,0.71,NA,4,NA,1.6,NA,NA,NA,NA,TRUE
cases,2020,year,TI,canton,all,agegroup_tick,all,0,350986,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2020,year,UR,canton,all,agegroup_tick,all,0,36819,0,NA,0.7,NA,0,NA,NA,NA,NA,TRUE
cases,2020,year,VD,canton,all,agegroup_tick,all,6,814762,0.74,NA,6.7,NA,4.7,NA,NA,NA,NA,TRUE
cases,2020,year,VS,canton,all,agegroup_tick,all,2,348503,0.57,NA,1.7,NA,1.6,NA,NA,NA,NA,TRUE
cases,2020,year,ZG,canton,all,agegroup_tick,all,1,128794,0.78,NA,2.3,NA,0.8,NA,NA,NA,NA,TRUE
cases,2020,year,ZH,canton,all,agegroup_tick,all,36,1553423,2.32,NA,29.7,NA,28.1,NA,NA,NA,NA,TRUE
cases,2021,year,AG,canton,all,agegroup_tick,all,17,703086,2.42,NA,19.7,NA,7.4,NA,NA,NA,NA,TRUE
cases,2021,year,AI,canton,all,agegroup_tick,all,0,16360,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2021,year,AR,canton,all,agegroup_tick,all,1,55585,1.8,NA,0.7,NA,0.4,NA,NA,NA,NA,TRUE
cases,2021,year,BE,canton,all,agegroup_tick,all,30,1047473,2.86,NA,18,NA,13,NA,NA,NA,NA,TRUE
cases,2021,year,BL,canton,all,agegroup_tick,all,13,292817,4.44,NA,6.3,NA,5.7,NA,NA,NA,NA,TRUE
cases,2021,year,BS,canton,all,agegroup_tick,all,3,196036,1.53,NA,2,NA,1.3,NA,NA,NA,NA,TRUE
cases,2021,year,CH,country,all,agegroup_tick,all,230,8738791,2.63,NA,170.3,NA,99.6,NA,NA,NA,NA,TRUE
cases,2021,year,CHFL,CHFL,all,agegroup_tick,all,231,8778099,2.63,NA,172.3,rising,100,100,1.13,75.3,153.4,TRUE
cases,2021,year,FL,country,all,agegroup_tick,all,1,39308,2.54,NA,2,NA,0.4,NA,NA,NA,NA,TRUE
cases,2021,year,FR,canton,all,agegroup_tick,all,12,329809,3.64,NA,7.3,NA,5.2,NA,NA,NA,NA,TRUE
cases,2021,year,GE,canton,all,agegroup_tick,all,2,509448,0.39,NA,4,NA,0.9,NA,NA,NA,NA,TRUE
cases,2021,year,GL,canton,all,agegroup_tick,all,2,41190,4.86,NA,1,NA,0.9,NA,NA,NA,NA,TRUE
cases,2021,year,GR,canton,all,agegroup_tick,all,5,201376,2.48,NA,5.3,NA,2.2,NA,NA,NA,NA,TRUE
cases,2021,year,JU,canton,all,agegroup_tick,all,2,73798,2.71,NA,1,NA,0.9,NA,NA,NA,NA,TRUE
cases,2021,year,LU,canton,all,agegroup_tick,all,11,420326,2.62,NA,9,NA,4.8,NA,NA,NA,NA,TRUE
cases,2021,year,NE,canton,all,agegroup_tick,all,1,176166,0.57,NA,0.7,NA,0.4,NA,NA,NA,NA,TRUE
cases,2021,year,NW,canton,all,agegroup_tick,all,1,43894,2.28,NA,1.7,NA,0.4,NA,NA,NA,NA,TRUE
cases,2021,year,OW,canton,all,agegroup_tick,all,3,38435,7.81,NA,2.7,NA,1.3,NA,NA,NA,NA,TRUE
cases,2021,year,SG,canton,all,agegroup_tick,all,16,519245,3.08,NA,15,NA,7,NA,NA,NA,NA,TRUE
cases,2021,year,SH,canton,all,agegroup_tick,all,0,83995,0,NA,1.3,NA,0,NA,NA,NA,NA,TRUE
cases,2021,year,SO,canton,all,agegroup_tick,all,17,280245,6.07,NA,9.7,NA,7.4,NA,NA,NA,NA,TRUE
